user_id,artistname,trackname,playlistname,artist_clean,track_clean,id,play_count,has_variant,valence,energy,danceability,acousticness,tempo,loudness,instrumentalness,speechiness,liveness,genres,popularity,year,mode,explicit
8f1b463946965960e7a7ac4fd6ca547f,Relient K,Candlelight,Playlists - TEP,relient k,candlelight,6Tq0cnDo77wqu2E8BaktWy,1.0,True,0.521,0.8059999999999999,0.421,0.00234,95.923,-5.579,0.00199,0.0297,0.0632,"['canadian ccm', 'christian alternative rock', 'christian music', 'christian punk', 'christian rock', 'emo', 'pop punk', 'pop rock']",41,2007,1,0
8f1b463946965960e7a7ac4fd6ca547f,The Early November,The Truth Is,Remind Me,the early november,the truth is,3OFUWKH9khkh05HyuPpSma,1.0,True,0.106,0.29,0.5660000000000001,0.241,127.0,-4.622,0.000174,0.0318,0.0994,"['alternative emo', 'anthem emo', 'dreamo', 'emo', 'neon pop punk', 'new jersey indie', 'pop punk', 'screamo']",47,2012,1,0
8f46885a0bbe403342a207b75d9fb8dd,Phil Collins,Do You Remember,Starred,phil collins,do you remember,4ufCYDnUoWKEszXfuxmg8r,1.0,True,0.282,0.313,0.343,0.419,98.803,-15.86,0.852,0.0271,0.0958,"['mellow gold', 'rock drums', 'soft rock']",38,2000,1,0
8f46885a0bbe403342a207b75d9fb8dd,Porcupine Tree,Degree Zero of Liberty,Starred,porcupine tree,degree zero of liberty,0dm3KyleAwe6L4oEEyPm5m,1.0,True,0.0483,0.789,0.376,0.016,159.966,-5.032,0.7040000000000001,0.05,0.245,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",51,2005,0,0
8fe45b76f54e01040dfd7a05f4f9b5a6,Daft Punk,Get Lucky - Radio Edit,New Dance,daft punk,get lucky - radio edit,79koEJRtKOOGJ0VSAF3FMk,1.0,True,0.284,0.7070000000000001,0.5479999999999999,0.512,103.009,-14.902,0.922,0.0352,0.105,"['electro', 'filter house']",54,2013,0,0
9031598a5f207ab43921106462c0a76c,Elbow,One Day Like This,One Day Like This,elbow,one day like this,6gCeQ6xJs2tYdLRzCPxeTZ,1.0,True,0.629,0.764,0.523,0.417,91.975,-5.069,2.96e-06,0.027,0.5660000000000001,"['britpop', 'chamber pop', 'indie rock', 'modern rock', 'rock']",43,2008,0,0
906ef4c3c47491fd2dcffaf68e046ce4,Hot Chelle Rae,Tonight Tonight,Favoritas de la radio,hot chelle rae,tonight tonight,5KpBYmEiClvljtwbjEhIJq,1.0,True,0.574,0.7909999999999999,0.599,0.0064,92.862,-4.975,0.0,0.0585,0.0924,"['dance pop', 'neo mellow', 'neon pop punk', 'pop', 'pop punk', 'pop rock', 'post-teen pop', 'viral pop']",51,2014,1,0
906ef4c3c47491fd2dcffaf68e046ce4,Parov Stelar,Libella Swing,Favoritas de la radio,parov stelar,libella swing,717lZxxn53x2B0eucGiD1Z,1.0,True,0.8029999999999999,0.578,0.7929999999999999,0.223,125.021,-8.747,0.926,0.0428,0.293,"['downtempo', 'electro swing', 'nu jazz', 'tropical house']",59,2012,0,0
91253ace0c7db90886cf066c13a4dea4,Klangkarussell,Sonnentanz - Oliver Koletzki Remix,Starred,klangkarussell,sonnentanz - oliver koletzki remix,6n0OQD5aGspHuwFPJ2ePGC,1.0,True,0.213,0.563,0.456,0.191,119.94,-8.627,0.00109,0.0644,0.0978,"['austrian pop', 'deep house', 'deep tropical house', 'new french touch', 'tropical house']",49,2014,0,0
91253ace0c7db90886cf066c13a4dea4,Klangkarussell,Sonnentanz - Original Version,Starred,klangkarussell,sonnentanz - original version,6n0OQD5aGspHuwFPJ2ePGC,1.0,True,0.213,0.563,0.456,0.191,119.94,-8.627,0.00109,0.0644,0.0978,"['austrian pop', 'deep house', 'deep tropical house', 'new french touch', 'tropical house']",49,2014,0,0
91253ace0c7db90886cf066c13a4dea4,Yelawolf,Till It's Gone,aktuell,yelawolf,till it's gone,2mvn2MHPnPJeqgDrZKDnQZ,1.0,True,0.13,0.807,0.847,0.0877,123.12,-4.237,3.48e-06,0.0862,0.156,"['alabama rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",60,2019,1,1
912ae945b061144b01933d44a606ccdd,Charlie Rich,Behind Closed Doors,Starred,charlie rich,behind closed doors,3WziO3x5pQRrwgs3SbrayN,1.0,True,0.47,0.426,0.574,0.629,77.446,-10.751,1.26e-05,0.025,0.1639999999999999,"['arkansas country', 'country', 'country rock', 'nashville sound', 'rock-and-roll', 'rockabilly']",27,1973,1,0
91300372f24d19c821903022c8d198b7,Guns N' Roses,Sweet Child O' Mine,The Rock Masters - Back In Black,guns n' roses,sweet child o' mine,0iLV9SuiXvAf7QI1LIHybg,1.0,True,0.392,0.909,0.431,5.94e-05,108.142,-7.352,0.9,0.0827,0.969,"['glam metal', 'hard rock', 'rock']",34,1987,0,1
91300372f24d19c821903022c8d198b7,Guns N' Roses,Welcome To The Jungle,The Rock Masters - Back In Black,guns n' roses,welcome to the jungle,0iLV9SuiXvAf7QI1LIHybg,1.0,True,0.392,0.909,0.431,5.94e-05,108.142,-7.352,0.9,0.0827,0.969,"['glam metal', 'hard rock', 'rock']",34,1987,0,1
91300372f24d19c821903022c8d198b7,Joe Lynn Turner,Nothing Else Matters,The Rock Masters - Back In Black,joe lynn turner,nothing else matters,4NsREnHwyAHwxrvVkavclz,1.0,True,0.338,0.474,0.331,0.363,118.001,-11.602,0.000952,0.0324,0.0434,"['album rock', 'hard rock', 'instrumental rock', 'metal', 'metal guitar', 'neo classical metal', 'power metal', 'rock', 'shred', 'swedish hard rock']",43,1988,0,0
91300372f24d19c821903022c8d198b7,Scorpions,Send Me An Angel,The Rock Masters - Back In Black,scorpions,send me an angel,1QLyDdhB9gmxbGv0K1kFyT,1.0,True,0.6709999999999999,0.833,0.584,0.000265,124.018,-5.824,0.00595,0.0358,0.32,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']",60,2017,1,0
9140e2e3b5a987e4a06f983813bcfbd8,Imagine Dragons,It's Time,Starred,imagine dragons,it's time,2nkoWsTZa8LKPNGdjI5uxj,1.0,True,0.677,0.715,0.672,0.581,104.989,-6.18,2.08e-06,0.0268,0.101,"['modern rock', 'pop', 'rock']",65,2018,1,0
9140e2e3b5a987e4a06f983813bcfbd8,The Stone Roses,I Wanna Be Adored - Remastered,Starred,the stone roses,i wanna be adored - remastered,57inMtXj5ZwnevKzP49bTT,1.0,True,0.337,0.985,0.395,0.000295,130.414,-4.88,0.0971,0.149,0.259,"['britpop', 'madchester', 'modern rock', 'rock']",45,1989,1,0
9140e2e3b5a987e4a06f983813bcfbd8,The Whitest Boy Alive,Golden Cage,Starred,the whitest boy alive,golden cage,6L4ZU09mKnKaPq25xWHht6,1.0,True,0.929,0.693,0.835,0.1369999999999999,119.699,-6.521,0.4920000000000001,0.0374,0.136,"['alternative dance', 'dance-punk', 'electronica', 'modern rock', 'new rave']",51,2006,0,0
91a94097b807909534c364c221221aa5,Electric Light Orchestra,Mr Blue Sky,Mr Blue Sky,electric light orchestra,mr blue sky,4czFKp1KhHIlZtbNEKHGJf,1.0,True,0.613,0.6629999999999999,0.451,0.231,126.03,-7.03,4.1e-06,0.0348,0.249,"['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",27,1983,1,0
91a94097b807909534c364c221221aa5,James Brown,Living in America,Starred,james brown,living in america,4eApgC6STs3pTvUcoQkILV,1.0,True,0.921,0.7609999999999999,0.867,0.438,105.275,-5.856,0.000502,0.0534,0.0779,"['funk', 'motown', 'soul']",21,1986,1,0
91a94097b807909534c364c221221aa5,Lighthouse Family,Lifted,Starred,lighthouse family,lifted,27FaSj75qyieqD3drJZh6i,1.0,True,0.434,0.4920000000000001,0.499,0.272,82.741,-11.26,0.539,0.0258,0.0942,"['europop', 'pop rock']",31,1997,0,0
92946c35bc78e7482c24cc81e53f9b6c,Serj Tankian,Empty Walls,Starred,serj tankian,empty walls,2vgfKxYkIbZ7qVUR7iNATA,1.0,True,0.65,0.953,0.653,0.00331,119.967,-3.869,0.0,0.0618,0.0857,"['alternative metal', 'nu metal']",48,2007,1,0
92978eddbd9487dae856cd6fe8be8cde,Elvis Presley,Blue Christmas,julmusik,elvis presley,blue christmas,7akmE0AToGj8eLidXVWoI6,1.0,True,0.97,0.953,0.648,0.115,143.067,-4.551,0.000164,0.0361,0.22,"['rock-and-roll', 'rockabilly']",46,2002,0,0
92978eddbd9487dae856cd6fe8be8cde,Elvis Presley,Lonely This Christmas,julmusik,elvis presley,lonely this christmas,7akmE0AToGj8eLidXVWoI6,1.0,True,0.97,0.953,0.648,0.115,143.067,-4.551,0.000164,0.0361,0.22,"['rock-and-roll', 'rockabilly']",46,2002,0,0
92978eddbd9487dae856cd6fe8be8cde,Sanna Nielsen,Jag har tänt ett juleljus,julmusik,sanna nielsen,jag har tänt ett juleljus,3XhlY1x0LcIyHpZJB1g6WS,1.0,True,0.256,0.493,0.58,0.399,121.904,-3.53,0.0,0.0383,0.0829,"['classic swedish pop', 'europop', 'swedish pop']",55,2014,1,0
92978eddbd9487dae856cd6fe8be8cde,Wham!,Last Christmas - Single Version,julmusik,wham!,last christmas - single version,3AiR6AG7sDmzDRipEzTKdT,1.0,True,0.69,0.594,0.7190000000000001,0.374,106.716,-11.3,1.44e-05,0.0339,0.073,"['dance pop', 'dance rock', 'disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",42,1986,0,0
92bd8efe4899fe45dfe47572f4bc6dbd,Blue Swede,Hooked on a Feeling,Starred,blue swede,hooked on a feeling,2CYX3yBNcqaP6QKFJFPAIh,1.0,True,0.74,0.6940000000000001,0.8809999999999999,0.00818,116.474,-12.799,0.000134,0.0968,0.256,['classic swedish pop'],30,1973,1,0
92bd8efe4899fe45dfe47572f4bc6dbd,Bruno Mars,Just The Way You Are,Starred,bruno mars,just the way you are,7hvO2qCwJVZxiyoA7c9i5d,1.0,True,0.596,0.7959999999999999,0.631,0.000245,92.47,-5.35,0.0108,0.0401,0.38,"['pop', 'uk pop']",63,2019,1,0
92bd8efe4899fe45dfe47572f4bc6dbd,Norman Greenbaum,Spirit in the Sky,Starred,norman greenbaum,spirit in the sky,0qlQ7W9xpktmNY5CAdqa3L,1.0,True,0.889,0.706,0.468,0.141,131.028,-8.873,0.000445,0.131,0.13,['classic rock'],25,1969,1,0
92ed70711fe2a67e397a3b4feace4461,Beyoncé,Deja Vu,Liked from Radio,beyoncé,deja vu,1zSKtBze2IReYU44W0lDzd,1.0,True,0.35,0.331,0.337,0.657,103.203,-10.16,0.0,0.0385,0.085,"['dance pop', 'pop', 'post-teen pop', 'r&b']",66,2019,1,0
92ed70711fe2a67e397a3b4feace4461,Beyoncé,Single Ladies (Put a Ring on It),Liked from Radio,beyoncé,single ladies (put a ring on it),1zSKtBze2IReYU44W0lDzd,1.0,True,0.35,0.331,0.337,0.657,103.203,-10.16,0.0,0.0385,0.085,"['dance pop', 'pop', 'post-teen pop', 'r&b']",66,2019,1,0
92ed70711fe2a67e397a3b4feace4461,Beyoncé,Video Phone,Liked from Radio,beyoncé,video phone,1zSKtBze2IReYU44W0lDzd,1.0,True,0.35,0.331,0.337,0.657,103.203,-10.16,0.0,0.0385,0.085,"['dance pop', 'pop', 'post-teen pop', 'r&b']",66,2019,1,0
92ed70711fe2a67e397a3b4feace4461,Jessie J,Do It Like A Dude,Liked from Radio,jessie j,do it like a dude,4PYiIgzcp4o5pEYji1xY9q,1.0,True,0.612,0.733,0.6609999999999999,0.0153,143.93200000000004,-2.7,0.0,0.0434,0.0982,"['canadian contemporary r&b', 'canadian pop', 'pop']",62,2014,0,0
93f9949a125ac2fc983d4873548fc823,Radiohead,Morning Mr Magpie,Sooth my soul,radiohead,morning mr magpie,2q4zYomFf4ZVrEOr1aXj6l,1.0,True,0.115,0.609,0.44,0.106,133.243,-13.37,0.11,0.278,0.382,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",43,2003,0,0
940e08e395a72a1e6cab16b17d0311d0,Jack & Jack,Groove,Groove,jack & jack,groove,5ZSl6gDoV6bPPxzmLeneV9,1.0,True,0.655,0.785,0.687,0.327,106.046,-4.65,0.0,0.0333,0.203,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",71,2018,1,0
940e08e395a72a1e6cab16b17d0311d0,Jack & Jack,Like That (feat. Skate),Like That (feat. Skate),jack & jack,like that (feat. skate),5ZSl6gDoV6bPPxzmLeneV9,1.0,True,0.655,0.785,0.687,0.327,106.046,-4.65,0.0,0.0333,0.203,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",71,2018,1,0
940e08e395a72a1e6cab16b17d0311d0,Lia Marie Johnson,Moment Like You,Groove,lia marie johnson,moment like you,27vs845Zn0zgoFzwdksFfP,1.0,False,0.163,0.366,0.535,0.721,89.98,-7.559,0.0,0.028,0.129,['teen pop'],60,2016,1,0
95120e7e1438f5ea35d9fafc7a64670e,Anberlin,Feel Good Drag,Liked from Radio,anberlin,feel good drag,4uY4fBNMiA2vwfQKxsLv0n,1.0,True,0.615,0.59,0.463,0.00224,168.52700000000004,-11.720999999999998,0.0,0.0695,0.0612,"['christian alternative rock', 'christian rock', 'dreamo', 'emo', 'pop punk', 'pop rock', 'post-hardcore', 'screamo']",42,2005,1,0
95e0538fd1e56cd109a5df7d2908b685,The Everly Brothers,Love Hurts - 2006 Remastered Version,mai 2010,the everly brothers,love hurts - 2006 remastered version,2tC9C3khJKxOlfeGIGyQVz,1.0,True,0.6,0.222,0.445,0.947,137.615,-15.684,0.000452,0.0373,0.288,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",9,1962,1,0
95e0538fd1e56cd109a5df7d2908b685,The Jacksons,State Of Shock,mai 2010,the jacksons,state of shock,0D9nwHBjQMkkRU2sVnkSKU,1.0,True,0.66,0.473,0.482,0.412,80.601,-9.989,5.07e-06,0.152,0.0798,"['disco', 'funk', 'motown', 'quiet storm', 'soul']",29,1989,0,0
96bef759457e36f525d9072704f960c7,Big Sean,100 Keys,dem,big sean,100 keys,1r0faljjM2b876iNoaDUh5,1.0,True,0.421,0.56,0.779,0.258,142.032,-7.564,0.0,0.253,0.241,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",57,2017,0,1
96bef759457e36f525d9072704f960c7,No Doubt,Sunday Morning,Starred,no doubt,sunday morning,0ySdXfvOy7zCc59yz2Dx8q,1.0,True,0.759,0.86,0.597,0.0588,187.338,-3.959,0.0,0.205,0.266,"['alternative rock', 'dance pop', 'permanent wave', 'pop rock']",38,2003,0,0
96bef759457e36f525d9072704f960c7,Rancid,Disorder and Disarray,Starred,rancid,disorder and disarray,0qhMoHvYv6n9t8GY0eULZQ,1.0,True,0.474,0.983,0.448,0.00675,164.851,-3.759,0.046,0.149,0.0468,"['punk', 'ska', 'ska punk', 'skate punk']",36,1995,1,0
99055ae6decb6062617cdd6e30fdcbff,Marisa Monte,Danca Da Solidao - 2004 Digital Remaster,Starred,marisa monte,danca da solidao - 2004 digital remaster,7tkka2fYf1erIg8wy8r9Lt,1.0,True,0.66,0.53,0.378,0.312,158.997,-13.688,7.46e-06,0.036,0.0549,"['bossa nova', 'mpb', 'nova mpb']",57,1991,1,0
99055ae6decb6062617cdd6e30fdcbff,Marisa Monte,O Xote Das Meninas / Asa Branca / Hino A São José,Starred,marisa monte,o xote das meninas / asa branca / hino a são josé,7tkka2fYf1erIg8wy8r9Lt,1.0,True,0.66,0.53,0.378,0.312,158.997,-13.688,7.46e-06,0.036,0.0549,"['bossa nova', 'mpb', 'nova mpb']",57,1991,1,0
9981c5eeb43f1ad1957960a47f1755d9,Coldplay,Hurts Like Heaven,Liked from Radio,coldplay,hurts like heaven,4sbbpL1WwwGRr6xWk2y0Hk,1.0,True,0.189,0.1639999999999999,0.46,0.99,126.704,-19.387,0.953,0.048,0.146,"['permanent wave', 'pop']",39,2008,1,0
9981c5eeb43f1ad1957960a47f1755d9,Imagine Dragons,Bleeding Out,Liked from Radio,imagine dragons,bleeding out,2nkoWsTZa8LKPNGdjI5uxj,1.0,True,0.677,0.715,0.672,0.581,104.989,-6.18,2.08e-06,0.0268,0.101,"['modern rock', 'pop', 'rock']",65,2018,1,0
9981c5eeb43f1ad1957960a47f1755d9,Mumford & Sons,Below My Feet,Liked from Radio,mumford & sons,below my feet,6FhTIsbEDEel7ju6pnKYtS,1.0,True,0.192,0.67,0.401,0.384,77.708,-8.766,0.66,0.0397,0.0837,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",56,2016,1,0
998f5cf032254c7440e72255e2ff3bf7,Porter Robinson,Flicker,Flicker,porter robinson,flicker,3EqfkwoSbO6qnn6Agw085M,1.0,True,0.222,0.8029999999999999,0.374,0.00688,180.024,-6.056,0.617,0.0465,0.0778,"['big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton', 'progressive electro house']",51,2015,0,0
99a464d1627ad45b177b9cbbbbbd2c27,Enrique Iglesias,Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno, Gente De Zona — Bailando - Spanish Version",enrique iglesias,bailando - spanish version,79FDnWT8TJS0V1zBlUZ6ZK,1.0,True,0.254,0.368,0.508,0.442,135.91899999999998,-8.907,0.000288,0.033,0.0969,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",42,1995,1,0
99d2b7aed0c5b09d1a6532772eb1b875,Drake,All Me,My Favs,drake,all me,4OENnoidV0h8gJV6bhrw7r,1.0,True,0.804,0.826,0.68,0.562,146.95,-2.5610000000000004,0.0,0.27,0.254,['uk hip hop'],75,2020,1,1
9a3ec6f3c76f3ed8aa65feffa7f70c3c,Arctic Monkeys,Do I Wanna Know?,Liked from Radio,arctic monkeys,do i wanna know?,2s4ZQQsk9c4n13IAUfnIzm,1.0,True,0.7879999999999999,0.872,0.449,0.000793,130.22,-4.992,0.00062,0.0507,0.0642,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",43,2011,1,1
9a3ec6f3c76f3ed8aa65feffa7f70c3c,Nas,The World Is Yours - Explicit Album Version,Hiphop,nas,the world is yours - explicit album version,661wc0CTq5MbppEG6zYP5n,2.0,True,0.152,0.603,0.7240000000000001,0.0187,180.02,-6.553,0.0,0.406,0.1689999999999999,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']",67,2020,1,1
9a3ec6f3c76f3ed8aa65feffa7f70c3c,Nas,The World Is Yours - Explicit Album Version,The World Is Yours - Explicit Album Version,nas,the world is yours - explicit album version,661wc0CTq5MbppEG6zYP5n,2.0,True,0.152,0.603,0.7240000000000001,0.0187,180.02,-6.553,0.0,0.406,0.1689999999999999,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']",67,2020,1,1
9ab9934bb60c5b38be4d6abed30388ab,The Neighbourhood,Honest,Hq,the neighbourhood,honest,6eMeqiSoQYtM8u3vvfth21,1.0,True,0.425,0.742,0.5379999999999999,0.018,165.951,-6.365,0.014,0.0521,0.152,"['modern alternative rock', 'modern rock', 'pop', 'rock']",63,2018,0,0
9b2d48332b2a0b6e635597788074f837,Kiesza,Hideaway,Starred,kiesza,hideaway,2RpKh7kXSdO8NLrW9VQ46p,1.0,True,0.118,0.879,0.542,0.0523,159.888,-1.4269999999999998,0.0,0.0921,0.171,"['edm', 'electro house', 'pop dance']",59,2015,0,0
9b2d48332b2a0b6e635597788074f837,LCD Soundsystem,Daft Punk Is Playing At My House,Favoritas de la radio,lcd soundsystem,daft punk is playing at my house,0Ct2XTT4UBt9Y196i0Ido2,1.0,True,0.574,0.963,0.696,0.0105,118.01,-6.625,0.857,0.0398,0.0872,"['alternative dance', 'alternative rock', 'dance-punk', 'electronic rock', 'electronica', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",47,2007,0,0
9b9359b598066135e7894ba63e840ef7,Miley Cyrus,Butterfly Fly Away,Noah ,miley cyrus,butterfly fly away,6IsiCdn42x5fGWTUqkyDwj,1.0,True,0.3229999999999999,0.872,0.407,0.000206,164.0,-5.001,0.0451,0.0354,0.127,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",71,2020,1,0
9bb47d95b9436afb41b96a702642a77d,R.E.M.,Everybody Hurts,Starred,r.e.m.,everybody hurts,5lpaTYULgbKAwtvpkPjyrZ,1.0,True,0.221,0.841,0.408,0.118,94.247,-5.881,0.000488,0.0396,0.123,"['alternative rock', 'classic rock', 'permanent wave', 'pop rock', 'rock']",44,1996,0,0
9bb47d95b9436afb41b96a702642a77d,R.E.M.,It's the End of the World As We Know It (And I Feel Fine),Starred,r.e.m.,it's the end of the world as we know it (and i feel fine),5lpaTYULgbKAwtvpkPjyrZ,1.0,True,0.221,0.841,0.408,0.118,94.247,-5.881,0.000488,0.0396,0.123,"['alternative rock', 'classic rock', 'permanent wave', 'pop rock', 'rock']",44,1996,0,0
9bb47d95b9436afb41b96a702642a77d,R.E.M.,Man On The Moon,Starred,r.e.m.,man on the moon,5lpaTYULgbKAwtvpkPjyrZ,1.0,True,0.221,0.841,0.408,0.118,94.247,-5.881,0.000488,0.0396,0.123,"['alternative rock', 'classic rock', 'permanent wave', 'pop rock', 'rock']",44,1996,0,0
9bb47d95b9436afb41b96a702642a77d,R.E.M.,Shiny Happy People,Starred,r.e.m.,shiny happy people,5lpaTYULgbKAwtvpkPjyrZ,1.0,True,0.221,0.841,0.408,0.118,94.247,-5.881,0.000488,0.0396,0.123,"['alternative rock', 'classic rock', 'permanent wave', 'pop rock', 'rock']",44,1996,0,0
9d16544f0054a0a17bd98decd4e45450,ATB,9PM [Till I Come],Curtida no Rádio,atb,9pm [till i come],0wYVNC09iLBVIqHB07Hckt,1.0,True,0.907,0.878,0.6579999999999999,0.135,130.009,-6.834,0.591,0.0346,0.0948,"['german dance', 'german techno', 'german trance', 'trance']",54,2004,0,0
9d16544f0054a0a17bd98decd4e45450,ATB,Ecstasy,Curtida no Rádio,atb,ecstasy,0wYVNC09iLBVIqHB07Hckt,1.0,True,0.907,0.878,0.6579999999999999,0.135,130.009,-6.834,0.591,0.0346,0.0948,"['german dance', 'german techno', 'german trance', 'trance']",54,2004,0,0
9d16544f0054a0a17bd98decd4e45450,Sarah McLachlan,Silence - DJ Tiësto's in Search of Sunrise Remix,Curtida no Rádio,sarah mclachlan,silence - dj tiësto's in search of sunrise remix,3Y0yNK4H6dy4xif1Xb6fNL,1.0,True,0.398,0.726,0.5,0.021,114.769,-7.942,3.05e-05,0.0399,0.1639999999999999,"['canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'new wave pop', 'permanent wave', 'pop rock']",31,1993,0,0
9d6ab818847932208f97ed0354a47b34,Band of Horses,Is There A Ghost,Credible Ink,band of horses,is there a ghost,4DQ32rPL5URDxsm8RW1CfI,1.0,True,0.0654,0.486,0.428,0.199,127.001,-7.757999999999999,4.98e-06,0.0297,0.17,"['indie pop', 'indie rock', 'modern rock', 'stomp and holler']",42,2007,1,0
9d6ab818847932208f97ed0354a47b34,Half Moon Run,She Wants To Know,Credible Ink,half moon run,she wants to know,3jJuBdO5rrtDufNAf76V1x,1.0,True,0.625,0.95,0.519,0.115,88.56700000000002,-8.134,0.00631,0.0438,0.111,"['canadian indie', 'indie quebecois', 'quebec indie']",53,2013,1,0
9d74adb67e527041ed5a6f089008711f,Counting Crows,Mr. Jones,Counting Crows — Mr. Jones,counting crows,mr. jones,5xEJR4AfT3EV7ykRj0Xh35,1.0,True,0.382,0.898,0.414,0.261,167.787,-4.07,0.0,0.0497,0.194,"['alternative rock', 'mellow gold', 'neo mellow', 'pop rock', 'rock']",35,2002,1,0
9d74adb67e527041ed5a6f089008711f,Jack Johnson,"Sitting, Waiting, Wishing",Da scaricare,jack johnson,"sitting, waiting, wishing",2eVKwKivluiYn67kLtZ3d7,1.0,True,0.6609999999999999,0.146,0.73,0.727,92.23,-11.937,0.000391,0.0351,0.104,['neo mellow'],61,2017,1,0
9d74adb67e527041ed5a6f089008711f,Joss Stone,It's A Man's Man's Man's World - Live,Classifica,joss stone,it's a man's man's man's world - live,3Be7vJDOFNOVv3iYQgIQpu,1.0,True,0.7490000000000001,0.335,0.6809999999999999,0.433,174.062,-10.479,0.000189,0.0865,0.219,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'instrumental rock', 'jazz fusion', 'psychedelic rock', 'rock', 'symphonic rock']",52,2010,0,0
9d74adb67e527041ed5a6f089008711f,Sam Sparro,American Boy - Radio 1 Live Lounge,Da scaricare,sam sparro,american boy - radio 1 live lounge,3V45D1XTTyVZFN3liYuik6,1.0,True,0.329,0.696,0.614,0.00472,135.989,-6.627999999999999,6.790000000000001e-05,0.036,0.113,"['australian dance', 'electropop']",53,2008,0,0
9d7b1d79bdfa8fb31c38933a6d177c6a,Lady Gaga,Paparazzi,awesome music :),lady gaga,paparazzi,2kecdnlyueotEMC8rdNlf6,1.0,True,0.404,0.414,0.5489999999999999,0.146,149.746,-8.453,0.0,0.0273,0.0998,"['dance pop', 'pop', 'pop dance']",60,2016,1,0
9ece33baa004379a883f5c42b67c7873,Ellie Goulding,Burn,Twitch,ellie goulding,burn,3odrUVQ9tvRpkC9II2oWzx,1.0,True,0.18,0.518,0.473,0.5529999999999999,96.129,-8.1,1.26e-06,0.0405,0.111,"['dance pop', 'indietronica', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'uk pop']",64,2016,1,0
9ece33baa004379a883f5c42b67c7873,Ellie Goulding,"Love Me Like You Do - From Fifty Shades Of Grey""""",Twitch,ellie goulding,"love me like you do - from fifty shades of grey""""",3odrUVQ9tvRpkC9II2oWzx,1.0,True,0.18,0.518,0.473,0.5529999999999999,96.129,-8.1,1.26e-06,0.0405,0.111,"['dance pop', 'indietronica', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'uk pop']",64,2016,1,0
